Date,Price,Year,Month,Day,DayOfWeek,MA7,MA14,MA30,Lag1,Lag2,Lag3
2005-12-15,85.34,2005,12,15,3,85.02857142857144,86.60857142857142,87.14266666666666,84.56,86.89,87.2
2005-12-16,85.57,2005,12,16,4,84.57428571428571,86.61142857142859,86.89633333333333,85.34,84.56,86.89
2005-12-19,88.2,2005,12,19,0,85.89285714285714,86.8457142857143,86.44933333333331,85.57,85.34,84.56
2005-12-20,88.88,2005,12,20,1,86.66285714285713,87.19785714285715,86.38866666666667,88.2,85.57,85.34
2005-12-21,88.26,2005,12,21,2,86.81428571428572,87.95714285714287,86.32633333333334,88.88,88.2,85.57
2005-12-22,89.22,2005,12,22,3,87.14714285714287,87.605,86.52633333333333,88.26,88.88,88.2
2005-12-23,89.4,2005,12,23,4,87.83857142857143,86.7957142857143,86.51333333333334,89.22,88.26,88.88
2005-12-27,90.76,2005,12,27,1,88.61285714285714,86.82071428571429,86.64833333333334,89.4,89.22,88.26
2005-12-28,92.26,2005,12,28,2,89.56857142857143,87.07142857142857,86.92266666666666,90.76,89.4,89.22
2005-12-29,92.67,2005,12,29,3,90.20714285714287,88.05,87.20466666666667,92.26,90.76,89.4
2005-12-30,92.17,2005,12,30,4,90.67714285714285,88.67,87.46133333333334,92.67,92.26,90.76
2006-01-02,101.52,2006,1,2,0,92.57142857142857,89.69285714285715,88.03233333333334,92.17,92.67,92.26
2006-01-03,97.61,2006,1,3,1,93.77,90.45857142857143,88.41933333333334,101.52,92.17,92.67
2006-01-06,87.72,2006,1,6,4,93.53,90.6842857142857,88.46233333333333,97.61,101.52,92.17
2006-01-08,88.77,2006,1,8,6,93.24571428571429,90.92928571428573,88.56433333333332,87.72,97.61,101.52
2006-01-09,97.26,2006,1,9,0,93.96000000000001,91.76428571428572,88.94900000000001,88.77,87.72,97.61
2006-01-11,98.71,2006,1,11,2,94.82285714285715,92.51499999999999,89.38333333333334,97.26,88.77,87.72
2006-01-12,106.95,2006,1,12,3,96.9342857142857,93.80571428571429,90.09733333333334,98.71,97.26,88.77
2006-01-13,101.56,2006,1,13,4,96.94000000000001,94.75571428571428,90.652,106.95,98.71,97.26
2006-01-16,102.66,2006,1,16,0,97.66142857142857,95.71571428571428,91.27566666666667,101.56,106.95,98.71
2006-01-17,104.39,2006,1,17,1,100.04285714285713,96.78642857142857,92.16766666666668,102.66,101.56,106.95
2006-01-18,103.62,2006,1,18,2,102.16428571428571,97.705,92.48333333333333,104.39,102.66,101.56
2006-01-19,101.68,2006,1,19,3,102.79571428571428,98.37785714285714,92.515,103.62,104.39,102.66
2006-01-20,101.89,2006,1,20,4,103.25,99.03642857142857,92.89766666666667,101.68,103.62,104.39
2006-01-23,102.35,2006,1,23,0,102.59285714285714,99.76357142857144,93.35100000000001,101.89,101.68,103.62
2006-01-24,104.05,2006,1,24,1,102.94857142857143,99.94428571428571,94.187,102.35,101.89,101.68
2006-01-25,104.87,2006,1,25,2,103.26428571428572,100.46285714285715,94.89966666666666,104.05,102.35,101.89
2006-01-26,104.37,2006,1,26,3,103.26142857142858,101.65214285714286,95.47200000000001,104.87,104.05,102.35
2006-01-27,105.37,2006,1,27,4,103.51142857142858,102.83785714285715,96.088,104.37,104.87,104.05
2006-01-30,104.99,2006,1,30,0,103.98428571428573,103.38999999999999,96.76899999999999,105.37,104.37,104.87
2006-01-31,102.33,2006,1,31,1,104.04714285714284,103.64857142857144,97.33533333333335,104.99,105.37,104.37
2006-02-01,92.59,2006,2,1,2,102.65285714285714,102.62285714285714,97.56933333333333,102.33,104.99,105.37
2006-02-02,101.72,2006,2,2,3,102.32000000000001,102.63428571428572,98.02000000000001,92.59,102.33,104.99
2006-02-03,95.7,2006,2,3,4,101.00999999999999,102.13714285714286,98.24733333333333,101.72,92.59,102.33
2006-02-05,95.85,2006,2,5,6,99.79285714285713,101.52714285714285,98.50033333333333,95.7,101.72,92.59
2006-02-06,88.73,2006,2,6,0,97.41571428571429,100.46357142857143,98.484,95.85,95.7,101.72
2006-02-08,92.33,2006,2,8,2,95.60714285714286,99.79571428571428,98.58166666666666,88.73,95.85,95.7
2006-02-10,95.79,2006,2,10,4,94.67285714285715,99.36000000000001,98.74933333333334,92.33,88.73,95.85
2006-02-11,100.37,2006,2,11,5,95.78428571428572,99.21857142857142,99.01966666666667,95.79,92.33,88.73
2006-02-13,96.25,2006,2,13,0,95.00285714285714,98.66142857142857,99.139,100.37,95.79,92.33
2006-02-14,94.75,2006,2,14,1,94.86714285714287,97.93857142857142,99.225,96.25,100.37,95.79
2006-02-15,94.96,2006,2,15,2,94.74000000000001,97.26642857142858,99.00633333333333,94.75,96.25,100.37
2006-02-16,93.57,2006,2,16,3,95.43142857142857,96.42357142857144,98.87166666666666,94.96,94.75,96.25
2006-02-17,95.21,2006,2,17,4,95.84285714285714,95.72500000000001,99.12133333333333,93.57,94.96,94.75
2006-02-20,95.74,2006,2,20,0,95.83571428571429,95.25428571428571,99.35366666666667,95.21,93.57,94.96
2006-02-21,96.08,2006,2,21,1,95.22285714285714,95.50357142857142,99.31433333333332,95.74,95.21,93.57
2006-02-22,95.92,2006,2,22,2,95.17571428571429,95.08928571428571,99.22133333333335,96.08,95.74,95.21
2006-02-23,96.34,2006,2,23,3,95.40285714285713,95.13499999999999,98.86766666666666,95.92,96.08,95.74
2006-02-24,96.68,2006,2,24,4,95.64857142857143,95.19428571428571,98.705,96.34,95.92,96.08
2006-02-27,95.58,2006,2,27,0,95.93571428571428,95.68357142857143,98.46900000000001,96.68,96.34,95.92
2006-02-28,96.82,2006,2,28,1,96.16571428571429,96.00428571428573,98.21666666666667,95.58,96.68,96.34
2006-03-01,93.32,2006,3,1,2,95.82000000000001,95.82785714285714,97.87333333333332,96.82,95.58,96.68
2006-03-02,101.96,2006,3,2,3,96.66,95.94142857142857,97.88266666666667,93.32,96.82,95.58
2006-03-03,97.55,2006,3,3,4,96.89285714285714,96.03428571428572,97.73800000000001,101.96,93.32,96.82
2006-03-04,93.23,2006,3,4,5,96.44857142857143,95.92571428571429,97.434,97.55,101.96,93.32
2006-03-05,95.32,2006,3,5,6,96.25428571428571,95.95142857142856,97.143,93.23,97.55,101.96
2006-03-07,91.55,2006,3,7,1,95.67857142857143,95.80714285714285,96.69900000000001,95.32,93.23,97.55
2006-03-08,94.62,2006,3,8,2,95.36428571428571,95.765,96.374,91.55,95.32,93.23
2006-03-10,96.13,2006,3,10,4,95.76571428571428,95.79285714285713,96.066,94.62,91.55,95.32
2006-03-11,101.21,2006,3,11,5,95.65857142857143,96.15928571428572,95.94000000000001,96.13,94.62,91.55
2006-03-13,92.2,2006,3,13,0,94.89428571428572,95.89357142857143,95.60233333333332,101.21,96.13,94.62
2006-03-14,91.65,2006,3,14,1,94.66857142857144,95.55857142857144,95.571,92.2,101.21,96.13
2006-03-15,92.95,2006,3,15,2,94.33,95.29214285714285,95.27866666666665,91.65,92.2,101.21
2006-03-16,92.92,2006,3,16,3,94.5257142857143,95.10214285714287,95.18599999999999,92.95,91.65,92.2
2006-03-17,91.16,2006,3,17,4,94.03142857142858,94.69785714285715,95.02966666666667,92.92,92.95,91.65
2006-03-20,90.84,2006,3,20,0,93.2757142857143,94.52071428571428,95.1,91.16,92.92,92.95
2006-03-21,91.81,2006,3,21,1,91.93285714285715,93.79571428571428,95.08266666666667,90.84,91.16,92.92
2006-03-22,90.56,2006,3,22,2,91.69857142857143,93.29642857142858,94.90833333333333,91.81,90.84,91.16
2006-03-23,90.45,2006,3,23,3,91.52714285714285,93.09785714285714,94.57766666666666,90.56,91.81,90.84
2006-03-24,90.5,2006,3,24,4,91.17714285714285,92.75357142857142,94.386,90.45,90.56,91.81
2006-03-27,90.55,2006,3,27,0,90.83857142857143,92.68214285714286,94.24600000000001,90.5,90.45,90.56
2006-03-28,90.7,2006,3,28,1,90.77285714285713,92.40214285714285,94.104,90.55,90.5,90.45
2006-03-29,90.02,2006,3,29,2,90.65571428571427,91.96571428571428,93.98566666666667,90.7,90.55,90.5
2006-03-30,92.07,2006,3,30,3,90.69285714285715,91.31285714285715,93.88100000000001,90.02,90.7,90.55
2006-03-31,92.2,2006,3,31,4,90.92714285714285,91.31285714285714,93.76299999999999,92.07,90.02,90.7
2006-04-01,94.62,2006,4,1,5,91.52285714285715,91.525,93.71433333333333,92.2,92.07,90.02
2006-04-04,93.02,2006,4,4,1,91.88285714285715,91.53,93.61766666666666,94.62,92.2,92.07
2006-04-05,94.4,2006,4,5,2,92.43285714285715,91.63571428571429,93.55300000000001,93.02,94.62,92.2
2006-04-07,91.93,2006,4,7,4,92.60857142857142,91.69071428571428,93.39466666666665,94.4,93.02,94.62
2006-04-08,94.76,2006,4,8,5,93.2857142857143,91.97071428571428,93.36733333333333,91.93,94.4,93.02
2006-04-09,97.46,2006,4,9,6,94.05571428571429,92.37428571428572,93.38866666666667,94.76,91.93,94.4
2006-04-10,95.54,2006,4,10,0,94.53285714285714,92.72999999999999,93.46266666666666,97.46,94.76,91.93
2006-04-12,106.44,2006,4,12,2,96.22142857142856,93.87214285714286,93.61200000000001,95.54,97.46,94.76
2006-04-13,92.05,2006,4,13,3,96.08285714285714,93.98285714285714,93.42866666666666,106.44,95.54,97.46
2006-04-17,92.41,2006,4,17,0,95.79857142857144,94.11571428571429,93.40133333333333,92.05,106.44,95.54
2006-04-18,94.38,2006,4,18,1,96.14857142857144,94.37857142857145,93.37000000000002,92.41,92.05,106.44
2006-04-19,95.3,2006,4,19,2,96.22571428571428,94.75571428571429,93.49499999999999,94.38,92.41,92.05
2006-04-20,96.87,2006,4,20,3,96.14142857142858,95.09857142857142,93.57,95.3,94.38,92.41
2006-04-21,96.57,2006,4,21,4,96.28857142857143,95.41071428571429,93.58466666666666,96.87,95.3,94.38
2006-04-24,97.25,2006,4,24,0,94.97571428571429,95.59857142857142,93.45266666666666,96.57,96.87,95.3
2006-04-25,95.26,2006,4,25,1,95.4342857142857,95.75857142857141,93.55466666666668,97.25,96.57,96.87
2006-04-26,95.24,2006,4,26,2,95.83857142857143,95.81857142857142,93.67433333333334,95.26,97.25,96.57
2006-04-27,93.43,2006,4,27,3,95.70285714285714,95.92571428571429,93.69033333333333,95.24,95.26,97.25
2006-04-28,93.72,2006,4,28,4,95.47714285714287,95.85142857142857,93.71700000000001,93.43,95.24,95.26
2006-05-01,98.65,2006,5,1,0,95.73142857142857,95.93642857142858,93.96666666666667,93.72,93.43,95.24
2006-05-04,93.21,2006,5,4,3,95.25142857142858,95.77000000000001,94.04566666666666,98.65,93.72,93.43
2006-05-05,93.13,2006,5,5,4,94.66285714285713,94.81928571428571,94.08966666666667,93.21,98.65,93.72
2006-05-06,87.38,2006,5,6,5,93.53714285714285,94.4857142857143,93.98366666666668,93.13,93.21,98.65
2006-05-07,91.97,2006,5,7,6,93.07000000000001,94.4542857142857,94.03433333333332,87.38,93.13,93.21
2006-05-09,99.59,2006,5,9,1,93.95,94.82642857142858,94.33733333333333,91.97,87.38,93.13
2006-05-10,95.21,2006,5,10,2,94.16285714285713,94.82000000000001,94.49266666666666,99.59,91.97,87.38
2006-05-12,107.27,2006,5,12,4,95.39428571428572,95.56285714285715,95.045,95.21,99.59,91.97
2006-05-15,88.6,2006,5,15,0,94.73571428571428,94.99357142857143,94.99766666666666,107.27,95.21,99.59
2006-05-16,89.06,2006,5,16,1,94.1542857142857,94.40857142857143,94.89733333333332,88.6,107.27,95.21
2006-05-17,88.46,2006,5,17,2,94.30857142857143,93.92285714285715,94.77266666666667,89.06,88.6,107.27
2006-05-18,88.75,2006,5,18,3,93.84857142857143,93.45928571428571,94.577,88.46,89.06,88.6
2006-05-19,88.42,2006,5,19,4,92.25285714285714,93.10142857142857,94.42366666666666,88.75,88.46,89.06
2006-05-22,87.4,2006,5,22,0,91.13714285714286,92.64999999999999,94.19033333333333,88.42,88.75,88.46
2006-05-23,88.09,2006,5,23,1,88.39714285714285,91.89571428571428,94.06233333333334,87.4,88.42,88.75
2006-05-24,87.54,2006,5,24,2,88.24571428571429,91.49071428571428,93.82166666666667,88.09,87.4,88.42
2006-05-25,86.89,2006,5,25,3,87.9357142857143,91.045,93.46933333333332,87.54,88.09,87.4
2006-05-26,86.61,2006,5,26,4,87.67142857142858,90.99,93.17166666666667,86.89,87.54,88.09
2006-05-29,86.61,2006,5,29,0,87.36571428571428,90.60714285714286,92.51066666666665,86.61,86.89,87.54
2006-05-30,86.97,2006,5,30,1,87.15857142857143,89.70571428571428,92.34133333333334,86.61,86.61,86.89
2006-05-31,87.23,2006,5,31,2,87.13428571428572,89.13571428571427,92.16866666666667,86.97,86.61,86.61
2006-06-01,100.75,2006,6,1,3,88.94285714285715,88.66999999999999,92.38100000000001,87.23,86.97,86.61
2006-06-02,98.91,2006,6,2,4,90.56714285714284,89.40642857142858,92.50133333333333,100.75,87.23,86.97
2006-06-03,96.25,2006,6,3,5,91.9042857142857,89.92,92.48066666666666,98.91,100.75,87.23
2006-06-04,94.21,2006,6,4,6,92.99,90.3307142857143,92.402,96.25,98.91,100.75
2006-06-06,85.74,2006,6,6,1,92.86571428571428,90.11571428571429,92.01833333333335,94.21,96.25,98.91
2006-06-07,91.59,2006,6,7,2,93.5257142857143,90.34214285714286,91.89599999999999,85.74,94.21,96.25
2006-06-09,99.67,2006,6,9,4,95.30285714285715,91.21857142857144,92.04366666666667,91.59,85.74,94.21
2006-06-10,94.68,2006,6,10,5,94.43571428571428,91.6892857142857,92.08533333333334,99.67,91.59,85.74
2006-06-11,102.81,2006,6,11,6,94.99285714285715,92.78,92.38833333333334,94.68,99.67,91.59
2006-06-12,107.19,2006,6,12,0,96.5557142857143,94.23,92.67299999999999,102.81,94.68,99.67
2006-06-13,84.67,2006,6,13,1,95.19285714285715,94.09142857142857,92.38833333333332,107.19,102.81,94.68
2006-06-14,85.05,2006,6,14,2,95.0942857142857,93.98,92.119,84.67,107.19,102.81
2006-06-15,85.74,2006,6,15,3,94.25857142857141,93.89214285714286,92.06433333333332,85.05,84.67,107.19
2006-06-16,85.31,2006,6,16,4,92.20714285714287,93.755,91.84233333333333,85.74,85.05,84.67
2006-06-19,85.25,2006,6,19,0,90.86,92.64785714285713,91.36433333333333,85.31,85.74,85.05
2006-06-20,85.5,2006,6,20,1,88.38714285714286,91.68999999999998,91.04066666666667,85.25,85.31,85.74
2006-06-21,84.97,2006,6,21,2,85.21285714285715,90.88428571428571,90.29733333333334,85.5,85.25,85.31
2006-06-22,85.21,2006,6,22,3,85.28999999999999,90.24142857142856,90.18433333333334,84.97,85.5,85.25
2006-06-23,84.88,2006,6,23,4,85.26571428571428,90.17999999999999,90.04500000000002,85.21,84.97,85.5
2006-06-26,85.18,2006,6,26,0,85.18571428571428,89.72214285714286,89.93566666666668,84.88,85.21,84.97
2006-06-27,85.56,2006,6,27,1,85.22142857142856,88.71428571428571,89.82933333333334,85.18,84.88,85.21
2006-06-28,87.28,2006,6,28,2,85.51142857142858,88.1857142857143,89.79133333333334,85.56,85.18,84.88
2006-06-29,87.82,2006,6,29,3,85.84285714285714,87.115,89.80533333333332,87.28,85.56,85.18
2006-06-30,89.32,2006,6,30,4,86.46428571428571,85.83857142857143,89.84633333333333,87.82,87.28,85.56
2006-07-02,98.77,2006,7,2,6,88.40142857142857,86.84571428571428,90.22066666666666,89.32,87.82,87.28
2006-07-03,94.26,2006,7,3,0,89.74142857142859,87.50357142857142,90.46633333333332,98.77,89.32,87.82
2006-07-04,94.01,2006,7,4,1,91.00285714285714,88.0942857142857,90.713,94.26,98.77,89.32
2006-07-06,85.21,2006,7,6,3,90.95285714285716,88.08714285714287,90.66633333333334,94.01,94.26,98.77
2006-07-07,90.11,2006,7,7,4,91.35714285714286,88.43428571428572,90.771,85.21,94.01,94.26
2006-07-08,96.02,2006,7,8,5,92.52857142857144,89.1857142857143,91.06400000000001,90.11,85.21,94.01
2006-07-09,98.06,2006,7,9,6,93.77714285714285,90.12071428571429,90.97433333333333,96.02,90.11,85.21
2006-07-11,102.75,2006,7,11,1,94.34571428571428,91.37357142857142,91.10233333333333,98.06,96.02,90.11
2006-07-12,106.97,2006,7,12,2,96.16142857142857,92.95142857142856,91.45966666666666,102.75,98.06,96.02
2006-07-13,89.98,2006,7,13,3,95.58571428571429,93.29428571428572,91.31866666666666,106.97,102.75,98.06
2006-07-14,88.46,2006,7,14,4,96.04999999999998,93.50142857142858,91.40933333333332,89.98,106.97,102.75
2006-07-17,86.81,2006,7,17,0,95.57857142857142,93.46785714285714,91.25,88.46,89.98,106.97
2006-07-18,87.26,2006,7,18,1,94.32714285714285,93.42785714285715,90.83633333333334,86.81,88.46,89.98
2006-07-19,87.33,2006,7,19,2,92.79428571428572,93.28571428571429,90.59133333333334,87.26,86.81,88.46
2006-07-20,86.76,2006,7,20,3,90.51,92.42785714285715,90.05633333333331,87.33,87.26,86.81
2006-07-21,85.44,2006,7,21,4,87.4342857142857,91.79785714285715,89.33133333333333,86.76,87.33,87.26
2006-07-24,84.86,2006,7,24,0,86.70285714285714,91.14428571428572,89.33766666666666,85.44,86.76,87.33
2006-07-25,85.34,2006,7,25,1,86.25714285714287,91.15357142857144,89.34733333333334,84.86,85.44,86.76
2006-07-26,85.9,2006,7,26,2,86.12714285714286,90.85285714285715,89.35266666666666,85.34,84.86,85.44
2006-07-27,86.83,2006,7,27,3,86.0657142857143,90.19642857142857,89.40333333333335,85.9,85.34,84.86
2006-07-28,88.47,2006,7,28,4,86.22857142857143,89.51142857142858,89.51066666666667,86.83,85.9,85.34
2006-07-31,89.43,2006,7,31,0,86.61,88.55999999999999,89.64166666666667,88.47,86.83,85.9
2006-08-02,98.99,2006,8,2,2,88.5457142857143,87.99,90.109,89.43,88.47,86.83
2006-08-03,93.92,2006,8,3,3,89.84,88.27142857142857,90.39933333333333,98.99,89.43,88.47
2006-08-05,92.59,2006,8,5,5,90.87571428571428,88.56642857142856,90.65633333333332,93.92,98.99,89.43
2006-08-06,85.61,2006,8,6,6,90.83428571428571,88.48071428571428,90.67066666666666,92.59,93.92,98.99
2006-08-08,95.85,2006,8,8,1,92.12285714285714,89.0942857142857,91.01366666666667,85.61,92.59,93.92
2006-08-09,96.74,2006,8,9,2,93.30428571428571,89.76642857142858,91.329,95.85,85.61,92.59
2006-08-11,104.18,2006,8,11,4,95.41142857142857,91.01071428571429,91.87433333333334,96.74,95.85,85.61
2006-08-12,106.99,2006,8,12,5,96.55428571428571,92.55,92.46333333333334,104.18,96.74,95.85
2006-08-14,92.66,2006,8,14,0,96.37428571428572,93.10714285714286,92.25966666666666,106.99,104.18,96.74
2006-08-15,93.78,2006,8,15,1,96.5442857142857,93.71000000000001,92.24366666666668,92.66,106.99,104.18
2006-08-16,96.49,2006,8,16,2,98.09857142857142,94.46642857142857,92.32633333333334,93.78,92.66,106.99
2006-08-17,95.99,2006,8,17,3,98.11857142857141,95.12071428571429,92.68566666666666,96.49,93.78,92.66
2006-08-18,94.82,2006,8,18,4,97.8442857142857,95.57428571428571,92.84266666666666,95.99,96.49,93.78
2006-08-21,98.33,2006,8,21,0,97.00857142857141,96.21000000000001,92.91966666666666,94.82,95.99,96.49
2006-08-22,99.61,2006,8,22,1,95.9542857142857,96.25428571428571,92.97133333333333,98.33,94.82,95.99
2006-08-23,98.78,2006,8,23,2,96.82857142857142,96.60142857142857,92.839,99.61,98.33,94.82
2006-08-24,98.28,2006,8,24,3,97.47142857142858,97.00785714285715,92.54933333333334,98.78,99.61,98.33
2006-08-25,97.68,2006,8,25,4,97.64142857142858,97.86999999999999,92.80600000000001,98.28,98.78,99.61
2006-08-28,96.27,2006,8,28,0,97.68142857142857,97.9,93.06633333333335,97.68,98.28,98.78
2006-08-29,96.38,2006,8,29,1,97.9042857142857,97.87428571428572,93.38533333333334,96.27,97.68,98.28
2006-08-30,96.33,2006,8,30,2,97.61857142857143,97.31357142857142,93.68766666666666,96.38,96.27,97.68
2006-08-31,97.17,2006,8,31,3,97.27,96.61214285714286,94.01566666666666,96.33,96.38,96.27
2006-09-01,101.44,2006,9,1,4,97.64999999999999,97.23928571428571,94.50500000000001,97.17,96.33,96.38
2006-09-02,98.6,2006,9,2,5,97.69571428571429,97.58357142857142,94.94366666666666,101.44,97.17,96.33
2006-09-03,94.15,2006,9,3,6,97.19142857142857,97.41642857142857,95.25333333333333,98.6,101.44,97.17
2006-09-05,93.3,2006,9,5,1,96.76714285714286,97.22428571428573,95.51866666666666,94.15,98.6,101.44
2006-09-06,85.68,2006,9,6,2,95.23857142857143,96.57142857142857,95.51133333333333,93.3,94.15,98.6
2006-09-08,96.64,2006,9,8,4,95.28285714285714,96.45071428571428,95.83833333333332,85.68,93.3,94.15
2006-09-10,93.91,2006,9,10,6,94.81714285714285,96.04357142857143,96.01966666666667,96.64,85.68,93.3
2006-09-11,106.74,2006,9,11,0,95.57428571428571,96.61214285714286,96.59666666666666,93.91,96.64,85.68
2006-09-13,96.0,2006,9,13,2,95.20285714285714,96.44928571428571,96.497,106.74,93.91,96.64
2006-09-14,95.24,2006,9,14,3,95.35857142857142,96.275,96.541,96.0,106.74,93.91
2006-09-15,94.33,2006,9,15,4,95.50571428571428,96.13642857142857,96.599,95.24,96.0,106.74
2006-09-18,93.34,2006,9,18,0,96.6,95.9192857142857,96.85666666666665,94.33,95.24,96.0
2006-09-19,94.14,2006,9,19,1,96.24285714285713,95.76285714285714,96.79966666666668,93.34,94.33,95.24
2006-09-20,92.39,2006,9,20,2,96.0257142857143,95.42142857142858,96.65466666666666,94.14,93.34,94.33
2006-09-21,93.28,2006,9,21,3,94.10285714285715,94.83857142857143,96.29133333333334,92.39,94.14,93.34
2006-09-22,94.05,2006,9,22,4,93.82428571428571,94.51357142857144,95.85999999999999,93.28,92.39,94.14
2006-09-25,95.5,2006,9,25,0,93.86142857142856,94.61,95.95466666666667,94.05,93.28,92.39
2006-09-26,96.73,2006,9,26,1,94.20428571428572,94.855,96.05299999999998,95.5,94.05,93.28
2006-09-27,96.99,2006,9,27,2,94.72571428571429,95.66285714285713,96.06966666666668,96.73,95.5,94.05
2006-09-28,97.25,2006,9,28,3,95.17,95.70642857142857,96.11166666666668,96.99,96.73,95.5
2006-09-29,97.36,2006,9,29,4,95.88,95.95285714285714,96.19633333333333,97.25,96.99,96.73
2006-10-01,101.4,2006,10,1,6,97.03999999999999,95.57142857142857,96.29866666666666,97.36,97.25,96.99
2006-10-02,99.35,2006,10,2,0,97.79714285714286,95.81071428571428,96.28999999999999,101.4,97.36,97.25
2006-10-03,93.48,2006,10,3,1,97.50857142857144,95.68499999999999,96.11333333333332,99.35,101.4,97.36
2006-10-04,94.83,2006,10,4,2,97.23714285714286,95.7207142857143,95.99833333333332,93.48,99.35,101.4
2006-10-05,93.63,2006,10,5,3,96.75714285714285,95.74142857142856,95.86333333333332,94.83,93.48,99.35
2006-10-07,90.26,2006,10,7,5,95.75857142857141,95.46428571428571,95.663,93.63,94.83,93.48
2006-10-08,96.13,2006,10,8,6,95.58285714285714,95.73142857142857,95.65466666666667,90.26,93.63,94.83
2006-10-10,94.1,2006,10,10,1,94.53999999999999,95.78999999999999,95.58033333333334,96.13,90.26,93.63
2006-10-11,105.24,2006,10,11,2,95.38142857142857,96.58928571428571,95.84933333333333,94.1,96.13,90.26
2006-10-13,94.76,2006,10,13,4,95.5642857142857,96.53642857142857,95.62666666666668,105.24,94.1,96.13
2006-10-16,93.86,2006,10,16,0,95.42571428571429,96.33142857142856,95.46866666666666,94.76,105.24,94.1
2006-10-17,93.97,2006,10,17,1,95.47428571428573,96.11571428571428,95.46266666666666,93.86,94.76,105.24
2006-10-18,94.32,2006,10,18,2,96.05428571428571,95.90642857142858,95.49666666666666,93.97,93.86,94.76
2006-10-19,93.74,2006,10,19,3,95.71285714285715,95.64785714285713,95.76533333333333,94.32,93.97,93.86
2006-10-20,93.71,2006,10,20,4,95.65714285714286,95.09857142857142,95.66766666666668,93.74,94.32,93.97
2006-10-23,96.57,2006,10,23,0,94.41857142857143,94.89999999999999,95.75633333333332,93.71,93.74,94.32
2006-10-24,97.85,2006,10,24,1,94.86,95.21214285714287,95.46000000000001,96.57,93.71,93.74
2006-10-25,97.23,2006,10,25,2,95.34142857142857,95.38357142857141,95.501,97.85,96.57,93.71
2006-10-26,97.87,2006,10,26,3,95.89857142857143,95.68642857142856,95.58866666666667,97.23,97.85,96.57
2006-10-27,97.82,2006,10,27,4,96.39857142857143,96.22642857142857,95.705,97.87,97.23,97.85
2006-10-30,97.91,2006,10,30,0,96.99428571428572,96.35357142857141,95.85733333333334,97.82,97.87,97.23
2006-10-31,98.22,2006,10,31,1,97.63857142857141,96.64785714285713,95.99333333333333,97.91,97.82,97.87
2006-11-01,99.81,2006,11,1,2,98.10142857142857,96.25999999999999,96.24066666666666,98.22,97.91,97.82
2006-11-04,92.67,2006,11,4,5,97.36142857142856,96.11071428571428,96.22033333333333,99.81,98.22,97.91
2006-11-05,91.33,2006,11,5,6,96.51857142857143,95.92999999999999,96.12966666666667,92.67,99.81,98.22
2006-11-07,89.89,2006,11,7,1,95.37857142857142,95.63857142857144,95.94266666666667,91.33,92.67,99.81
2006-11-08,95.28,2006,11,8,2,95.01571428571428,95.70714285714284,95.89433333333334,89.89,91.33,92.67
2006-11-09,95.39,2006,11,9,3,94.65571428571427,95.82500000000002,95.841,95.28,89.89,91.33
2006-11-10,94.33,2006,11,10,4,94.10000000000001,95.86928571428572,95.74366666666667,95.39,95.28,89.89
2006-11-12,108.24,2006,11,12,6,95.30428571428571,96.70285714285714,96.10633333333334,94.33,95.39,95.28
2006-11-13,104.28,2006,11,13,0,96.96285714285715,97.16214285714285,96.20233333333334,108.24,94.33,95.39
2006-11-14,104.17,2006,11,14,1,98.79714285714284,97.65785714285714,96.36300000000001,104.28,108.24,94.33
2006-11-15,105.26,2006,11,15,2,100.99285714285715,98.1857142857143,96.75566666666667,104.17,104.28,108.24
2006-11-16,105.16,2006,11,16,3,102.40428571428572,98.71,97.1,105.26,104.17,104.28
2006-11-17,101.6,2006,11,17,4,103.29142857142858,98.97357142857143,97.36566666666667,105.16,105.26,104.17
2006-11-20,102.36,2006,11,20,0,104.43857142857142,99.26928571428572,97.76899999999999,101.6,105.16,105.26
2006-11-21,102.83,2006,11,21,1,103.66571428571429,99.485,97.99233333333332,102.36,101.6,105.16
2006-11-22,102.79,2006,11,22,2,103.45285714285716,100.20785714285715,98.282,102.83,102.36,101.6
2006-11-23,102.47,2006,11,23,3,103.21,101.00357142857145,98.18966666666667,102.79,102.83,102.36
2006-11-24,102.75,2006,11,24,4,102.85142857142856,101.92214285714284,98.45599999999999,102.47,102.79,102.83
2006-11-27,104.19,2006,11,27,0,102.71285714285715,102.55857142857143,98.80033333333334,102.75,102.47,102.79
2006-11-28,105.82,2006,11,28,1,103.31571428571428,103.30357142857143,99.19533333333332,104.19,102.75,102.47
2006-11-29,105.2,2006,11,29,2,103.72142857142856,104.08,99.558,105.82,104.19,102.75
2006-11-30,105.61,2006,11,30,3,104.11857142857143,103.89214285714286,99.95366666666668,105.2,105.82,104.19
2006-12-01,99.78,2006,12,1,4,103.68857142857142,103.57071428571429,100.15599999999999,105.61,105.2,105.82
2006-12-04,92.17,2006,12,4,0,102.21714285714286,102.71357142857143,100.00933333333333,99.78,105.61,105.2
2006-12-05,89.87,2006,12,5,1,100.37714285714286,101.61428571428571,99.74333333333333,92.17,99.78,105.61
2006-12-06,85.1,2006,12,6,2,97.64999999999999,100.18142857142857,99.33899999999998,89.87,92.17,99.78
2006-12-07,89.78,2006,12,7,3,95.35857142857142,99.33714285714287,99.06933333333333,85.1,89.87,92.17
2006-12-09,94.88,2006,12,9,5,93.88428571428571,98.80285714285715,98.97133333333333,89.78,85.1,89.87
